|aes_encrypt                |SELECT hex(aes_encrypt('Spark', '0000111122223333'));                                                                                                                                                    |FAILED |Unsupported: Results do not match for query                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       |DATAFUSIONCLI_PATH env variable not set|
|aggregate                  |SELECT aggregate(array(1, 2, 3), 0, (acc, x) -> acc + x);                                                                                                                                                |FAILED |[UNRESOLVED_COLUMN.WITH_SUGGESTION] A column or function parameter with name `acc` cannot be resolved. Did you mean one of the following? [`a`].; line 1 pos 24;\n'Project [unresolvedalias('aggregate(a#8312, 0, named_struct(acc, 'acc, x, 'x), ('acc + 'x)), None)]\n+- SubqueryAlias tbl\n   +- View (`tbl`, [a#8312])\n      +- Relation [a#8312] parquet\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  |DATAFUSIONCLI_PATH env variable not set|
|and                        |SELECT true and true;                                                                                                                                                                                    |PASSED |OK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |DATAFUSIONCLI_PATH env variable not set|
|any                        |SELECT any(col) FROM VALUES (true), (false), (false) AS tab(col);                                                                                                                                        |PASSED |OK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |DATAFUSIONCLI_PATH env variable not set|
|any_value                  |SELECT any_value(col) FROM VALUES (10), (5), (20) AS tab(col);                                                                                                                                           |PASSED |OK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |DATAFUSIONCLI_PATH env variable not set|
|approx_count_distinct      |SELECT approx_count_distinct(col1) FROM VALUES (1), (1), (2), (2), (3) tab(col1);                                                                                                                        |FAILED |\nFound non-native operators: HashAggregate\nplan:\nHashAggregate(keys=[], functions=[approx_count_distinct(col1#2039, 0.05, 0, 0)], output=[approx_count_distinct(col1)#3399L])\n+- ShuffleQueryStage 0\n   +- Exchange SinglePartition, ENSURE_REQUIREMENTS, [plan_id=4055]\n      +- HashAggregate(keys=[], functions=[partial_approx_count_distinct(col1#2039, 0.05, 0, 0)], output=[MS[0]#3242L, MS[1]#3243L, MS[2]#3244L, MS[3]#3245L, MS[4]#3246L, MS[5]#3247L, MS[6]#3248L, MS[7]#3249L, MS[8]#3250L, MS[9]#3251L, MS[10]#3252L, MS[11]#3253L, MS[12]#3254L, MS[13]#3255L, MS[14]#3256L, MS[15]#3257L, MS[16]#3258L, MS[17]#3259L, MS[18]#3260L, MS[19]#3261L, MS[20]#3262L, MS[21]#3263L, MS[22]#3264L, MS[23]#3265L, ... 28 more fields])\n         +- *(1) ColumnarToRow\n            +- FileScan parquet [col1#2039] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-bd..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<col1:int>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |DATAFUSIONCLI_PATH env variable not set|
|approx_percentile          |SELECT approx_percentile(col, array(0.5, 0.4, 0.1), 100) FROM VALUES (0), (1), (2), (10) AS tab(col);                                                                                                    |FAILED |\nFound non-native operators: ObjectHashAggregate\nplan:\nObjectHashAggregate(keys=[], functions=[approx_percentile(col#23498, cast(array(0.5, 0.4, 0.1) as array<double>), 100, 0, 0)], output=[approx_percentile(col, array(0.5, 0.4, 0.1), 100)#23518])\n+- ShuffleQueryStage 0\n   +- Exchange SinglePartition, ENSURE_REQUIREMENTS, [plan_id=27706]\n      +- ObjectHashAggregate(keys=[], functions=[partial_approx_percentile(col#23498, cast(array(0.5, 0.4, 0.1) as array<double>), 100, 0, 0)], output=[buf#23521])\n         +- *(1) ColumnarToRow\n            +- FileScan parquet [col#23498] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-8b..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<col:int>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |DATAFUSIONCLI_PATH env variable not set|
|array                      |SELECT array(1, 2, 3);                                                                                                                                                                                   |PASSED |OK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |DATAFUSIONCLI_PATH env variable not set|
|array_agg                  |SELECT array_agg(col) FROM VALUES (1), (2), (1) AS tab(col);                                                                                                                                             |PASSED |OK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |DATAFUSIONCLI_PATH env variable not set|
|array_append               |SELECT array_append(array('b', 'd', 'c', 'a'), 'd');                                                                                                                                                     |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan:\n*(1) Project [array_append(c0#23904, c1#23905) AS array_append(c0, c1)#23912]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#23904,c1#23905] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-af..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:array<string>,c1:string>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |DATAFUSIONCLI_PATH env variable not set|
|array_compact              |SELECT array_compact(array(1, 2, 3, null));                                                                                                                                                              |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan:\nProject [filter(c0#36552, lambdafunction(isnotnull(lambda arg#36560), lambda arg#36560, false)) AS array_compact(c0)#36559]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#36552] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-94..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:array<int>>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |DATAFUSIONCLI_PATH env variable not set|
|array_contains             |SELECT array_contains(array(1, 2, 3), 2);                                                                                                                                                                |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan:\n*(1) Project [array_contains(c0#13285, c1#13286) AS array_contains(c0, c1)#13293]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#13285,c1#13286] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-29..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:array<int>,c1:int>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |DATAFUSIONCLI_PATH env variable not set|
|array_distinct             |SELECT array_distinct(array(1, 2, 3, null, 3));                                                                                                                                                          |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan:\n*(1) Project [array_distinct(c0#26634) AS array_distinct(c0)#26640]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#26634] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-5a..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:array<int>>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |DATAFUSIONCLI_PATH env variable not set|
|array_except               |SELECT array_except(array(1, 2, 3), array(1, 3, 5));                                                                                                                                                     |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan:\n*(1) Project [array_except(c0#21300, c1#21301) AS array_except(c0, c1)#21308]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#21300,c1#21301] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-90..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:array<int>,c1:array<int>>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |DATAFUSIONCLI_PATH env variable not set|
